node_id_start,node_id_end,link,start_date,end_date
12110933,10191198,shareholder of,5-Dec-11,
12208190,10191273,shareholder of,24-Oct-11,
12125533,10191480,shareholder of,2-Sep-15,
12097861,10191895,shareholder of,12-Jun-14,
12127230,10192764,shareholder of,9-Oct-01,
12117358,10193465,shareholder of,2-Dec-91,18-Nov-96
12139574,10193738,shareholder of,31-Jul-14,
12139574,10193738,shareholder of,12-Aug-14,
12063820,10193738,shareholder of,23-Feb-12,12-Aug-14
12101465,10195210,shareholder of,23-Jun-94,
13007660,10195210,beneficiary of,,
12112972,10195709,shareholder of,25-May-07,
12112973,10195709,shareholder of,25-May-07,
12112538,10196020,shareholder of,9-Jan-15,
12098268,10196429,shareholder of,18-Dec-94,11-Nov-11
12120530,10196944,shareholder of,17-Jan-06,
12120530,10196944,shareholder of,26-Apr-06,
12139293,10198120,shareholder of,4-Aug-10,19-Oct-12
12108391,10198225,shareholder of,2-Jan-98,
13000302,10198225,beneficiary of,,
12138342,10205693,shareholder of,29-Mar-10,19-Oct-12
12111460,10208027,shareholder of,12-Feb-15,
12111459,10208027,shareholder of,12-Feb-15,
13000487,10208027,beneficiary of,,
12108391,10198654,shareholder of,20-Feb-98,
13000302,10198654,beneficiary of,,
12116833,10198888,shareholder of,7-Aug-15,
13010595,10198888,beneficiary of,,
12099123,10198923,shareholder of,10-Jun-02,
12098267,10198991,shareholder of,7-Jun-07,
12096886,10199070,shareholder of,18-May-98,
12180151,10199471,shareholder of,9-Sep-03,
12114280,10199660,shareholder of,18-Jul-02,
12135075,10199945,shareholder of,23-Sep-99,27-Mar-00
12108910,10200346,shareholder of,24-Aug-10,
12101282,10200346,shareholder of,24-Aug-10,
12129804,10200346,shareholder of,24-Aug-10,
12127664,10200346,shareholder of,24-Aug-10,
12064546,10200346,shareholder of,24-Aug-10,
12106507,10200346,shareholder of,24-Aug-10,
12117688,10200346,shareholder of,24-Aug-10,
12090791,10200346,shareholder of,24-Aug-10,
12181380,10200346,shareholder of,24-Aug-10,
12114323,10200346,shareholder of,24-Aug-10,
12120345,10200346,shareholder of,24-Aug-10,
12098591,10200346,shareholder of,24-Aug-10,
12098590,10200346,shareholder of,24-Aug-10,
12100790,10200346,shareholder of,24-Aug-10,
12105100,10200346,shareholder of,24-Aug-10,
12106480,10200346,shareholder of,24-Aug-10,
12085452,10200346,shareholder of,24-Aug-10,
12122964,10200346,shareholder of,24-Aug-10,
12146081,10200346,shareholder of,24-Aug-10,
12122393,10200346,shareholder of,24-Aug-10,
12122624,10200346,shareholder of,24-Aug-10,
12070770,10200346,shareholder of,24-Aug-10,
12114493,10200346,shareholder of,24-Aug-10,
12109038,10200346,shareholder of,24-Aug-10,
12105763,10200346,shareholder of,24-Aug-10,
12114318,10200346,shareholder of,24-Aug-10,
12122140,10200346,shareholder of,24-Aug-10,
12128386,10200346,shareholder of,24-Aug-10,
12127525,10200346,shareholder of,24-Aug-10,
12111535,10200346,shareholder of,24-Aug-10,
12115637,10200346,shareholder of,24-Aug-10,
12121272,10200346,shareholder of,24-Aug-10,
12100029,10200346,shareholder of,24-Aug-10,
12103530,10200346,shareholder of,24-Aug-10,
12105992,10200346,shareholder of,24-Aug-10,
12169827,10200346,shareholder of,24-Aug-10,
12101275,10200346,shareholder of,24-Aug-10,
12120231,10200346,shareholder of,24-Aug-10,
12100731,10200346,shareholder of,24-Aug-10,
12098837,10200346,shareholder of,24-Aug-10,
12109780,10200346,shareholder of,24-Aug-10,
12119432,10200346,shareholder of,24-Aug-10,
12116205,10200346,shareholder of,24-Aug-10,
12113058,10200346,shareholder of,24-Aug-10,
12121740,10200346,shareholder of,24-Aug-10,
12113761,10200346,shareholder of,24-Aug-10,
12115356,10200346,shareholder of,24-Aug-10,
12133451,10200346,shareholder of,24-Aug-10,
12188744,10200346,shareholder of,24-Aug-10,
12096935,10200346,shareholder of,24-Aug-10,
12099392,10200346,shareholder of,24-Aug-10,
12085455,10200346,shareholder of,24-Aug-10,
12113468,10200346,shareholder of,24-Aug-10,
12102588,10200346,shareholder of,24-Aug-10,
12103529,10200346,shareholder of,24-Aug-10,
12118364,10200346,shareholder of,24-Aug-10,
12109697,10200346,shareholder of,24-Aug-10,
12045583,10200346,shareholder of,24-Aug-10,
12090782,10200346,shareholder of,24-Aug-10,
12096390,10200346,shareholder of,24-Aug-10,
12114870,10200346,shareholder of,24-Aug-10,
12218435,10200346,shareholder of,24-Aug-10,
12109080,10200346,shareholder of,24-Aug-10,
12111333,10200346,shareholder of,24-Aug-10,
12124258,10200346,shareholder of,24-Aug-10,
12096591,10200346,shareholder of,24-Aug-10,
12106347,10200346,shareholder of,24-Aug-10,
12096456,10200346,shareholder of,24-Aug-10,
12197500,10200346,shareholder of,24-Aug-10,
12070771,10200346,shareholder of,24-Aug-10,
12097467,10200346,shareholder of,24-Aug-10,
12099161,10200346,shareholder of,24-Aug-10,
12096321,10200346,shareholder of,24-Aug-10,
12124557,10200346,shareholder of,24-Aug-10,
12111799,10200346,shareholder of,24-Aug-10,
12118487,10200346,shareholder of,24-Aug-10,
12122271,10200346,shareholder of,24-Aug-10,
12099416,10200346,shareholder of,24-Aug-10,
12126428,10200346,shareholder of,24-Aug-10,
12116935,10200346,shareholder of,24-Aug-10,
12124473,10200346,shareholder of,24-Aug-10,
12111385,10200346,shareholder of,24-Aug-10,
12101265,10200346,shareholder of,24-Aug-10,
12098992,10200346,shareholder of,24-Aug-10,
12099292,10200346,shareholder of,24-Aug-10,
12116520,10200346,shareholder of,24-Aug-10,
12194958,10200346,shareholder of,24-Aug-10,
12098606,10200346,shareholder of,24-Aug-10,
12128064,10200346,shareholder of,24-Aug-10,
12197459,10200346,shareholder of,24-Aug-10,
12108447,10200346,shareholder of,24-Aug-10,
12098261,10200346,shareholder of,24-Aug-10,
12097418,10200346,shareholder of,24-Aug-10,
12106056,10200346,shareholder of,24-Aug-10,
12110583,10200346,shareholder of,24-Aug-10,
12097769,10200346,shareholder of,24-Aug-10,
12116521,10200346,shareholder of,24-Aug-10,
12099353,10200346,shareholder of,24-Aug-10,
12100527,10200346,shareholder of,24-Aug-10,
12113057,10200346,shareholder of,24-Aug-10,
12140385,10200346,shareholder of,24-Aug-10,
12119134,10200346,shareholder of,24-Aug-10,
12104554,10200346,shareholder of,24-Aug-10,
12144642,10200346,shareholder of,24-Aug-10,
12128554,10200346,shareholder of,24-Aug-10,
12096233,10200346,shareholder of,24-Aug-10,
12129978,10200346,shareholder of,24-Aug-10,
12108367,10200346,shareholder of,24-Aug-10,
12115079,10200346,shareholder of,24-Aug-10,
12114768,10200346,shareholder of,24-Aug-10,
12139429,10200346,shareholder of,24-Aug-10,
12061691,10200346,shareholder of,24-Aug-10,
12098493,10200346,shareholder of,24-Aug-10,
12112133,10200346,shareholder of,24-Aug-10,
12146080,10200346,shareholder of,24-Aug-10,
12100225,10200346,shareholder of,24-Aug-10,
12127711,10200346,shareholder of,24-Aug-10,
12089742,10200346,shareholder of,24-Aug-10,
12102417,10200346,shareholder of,24-Aug-10,
12211502,10200346,shareholder of,24-Aug-10,
12068218,10200346,shareholder of,24-Aug-10,
12127940,10200346,shareholder of,24-Aug-10,
12109170,10200346,shareholder of,24-Aug-10,
12128067,10200346,shareholder of,24-Aug-10,
12057709,10200346,shareholder of,24-Aug-10,
12117908,10200346,shareholder of,24-Aug-10,
12122270,10200346,shareholder of,24-Aug-10,
12109748,10200346,shareholder of,24-Aug-10,
12136594,10200346,shareholder of,24-Aug-10,
12195790,10200346,shareholder of,24-Aug-10,
12109068,10200346,shareholder of,24-Aug-10,
12062518,10200346,shareholder of,24-Aug-10,
12104884,10200346,shareholder of,24-Aug-10,
12182193,10200346,shareholder of,24-Aug-10,
12129609,10200346,shareholder of,24-Aug-10,
12117786,10200346,shareholder of,24-Aug-10,
12097629,10200346,shareholder of,24-Aug-10,
12100698,10200346,shareholder of,24-Aug-10,
12108729,10200346,shareholder of,24-Aug-10,
12095338,10200346,shareholder of,24-Aug-10,
12116257,10200346,shareholder of,24-Aug-10,
12117785,10200346,shareholder of,24-Aug-10,
12104520,10200346,shareholder of,24-Aug-10,
12194468,10200346,shareholder of,24-Aug-10,
12122469,10200346,shareholder of,24-Aug-10,
12104466,10200346,shareholder of,24-Aug-10,
12106396,10200346,shareholder of,24-Aug-10,
12114279,10200346,shareholder of,24-Aug-10,
12119208,10200346,shareholder of,24-Aug-10,
12120842,10200346,shareholder of,24-Aug-10,
12100657,10200346,shareholder of,24-Aug-10,
12097917,10200346,shareholder of,24-Aug-10,
12105819,10200346,shareholder of,24-Aug-10,
12098300,10200346,shareholder of,24-Aug-10,
12102415,10200346,shareholder of,24-Aug-10,
12105479,10200346,shareholder of,24-Aug-10,
12116979,10200346,shareholder of,24-Aug-10,
12114869,10200346,shareholder of,24-Aug-10,
12116278,10200346,shareholder of,24-Aug-10,
12096229,10200346,shareholder of,24-Aug-10,
12101307,10200346,shareholder of,24-Aug-10,
12164354,10200346,shareholder of,24-Aug-10,
12108368,10200346,shareholder of,24-Aug-10,
12095750,10200346,shareholder of,24-Aug-10,
12068216,10200346,shareholder of,24-Aug-10,
12127528,10200346,shareholder of,24-Aug-10,
12105946,10200346,shareholder of,24-Aug-10,
12111441,10200346,shareholder of,24-Aug-10,
12106105,10200346,shareholder of,24-Aug-10,
12100061,10200346,shareholder of,24-Aug-10,
12118632,10200346,shareholder of,24-Aug-10,
12129243,10200346,shareholder of,24-Aug-10,
12105509,10200346,shareholder of,24-Aug-10,
12062171,10200346,shareholder of,24-Aug-10,
12108373,10200346,shareholder of,24-Aug-10,
12108420,10200346,shareholder of,24-Aug-10,
12117710,10200346,shareholder of,24-Aug-10,
12181767,10200346,shareholder of,24-Aug-10,
12215235,10200346,shareholder of,24-Aug-10,
12128484,10200346,shareholder of,24-Aug-10,
12121999,10200346,shareholder of,24-Aug-10,
12122910,10200346,shareholder of,24-Aug-10,
12183471,10200346,shareholder of,24-Aug-10,
12122911,10200346,shareholder of,24-Aug-10,
12111695,10200346,shareholder of,24-Aug-10,
12113853,10200346,shareholder of,24-Aug-10,
12100609,10200346,shareholder of,24-Aug-10,
12107918,10200346,shareholder of,24-Aug-10,
12100226,10200346,shareholder of,24-Aug-10,
12097900,10200346,shareholder of,24-Aug-10,
12097899,10200346,shareholder of,24-Aug-10,
12120227,10200346,shareholder of,24-Aug-10,
12062003,10200346,shareholder of,24-Aug-10,
12097265,10200346,shareholder of,24-Aug-10,
12107850,10200346,shareholder of,24-Aug-10,
12101267,10200346,shareholder of,24-Aug-10,
12105818,10200346,shareholder of,24-Aug-10,
12118676,10200346,shareholder of,24-Aug-10,
12120720,10200346,shareholder of,24-Aug-10,
12112550,10200346,shareholder of,24-Aug-10,
12115606,10200346,shareholder of,24-Aug-10,
12103460,10200346,shareholder of,24-Aug-10,
12098489,10200346,shareholder of,24-Aug-10,
12098490,10200346,shareholder of,24-Aug-10,
12106661,10200346,shareholder of,24-Aug-10,
12096005,10200346,shareholder of,24-Aug-10,
12105563,10200346,shareholder of,24-Aug-10,
12096625,10200346,shareholder of,24-Aug-10,
12109841,10200346,shareholder of,24-Aug-10,
12108731,10200346,shareholder of,24-Aug-10,
12117438,10200346,shareholder of,24-Aug-10,
12120592,10200346,shareholder of,24-Aug-10,
12201686,10200346,shareholder of,24-Aug-10,
12103217,10200346,shareholder of,24-Aug-10,
12106406,10200346,shareholder of,24-Aug-10,
12117459,10200346,shareholder of,24-Aug-10,
12097985,10200346,shareholder of,24-Aug-10,
12117731,10200346,shareholder of,24-Aug-10,
12097155,10200346,shareholder of,24-Aug-10,
12122487,10200346,shareholder of,24-Aug-10,
12095220,10200346,shareholder of,24-Aug-10,
12117751,10200346,shareholder of,24-Aug-10,
12118362,10200346,shareholder of,24-Aug-10,
12099926,10200346,shareholder of,24-Aug-10,
12113852,10200346,shareholder of,24-Aug-10,
12101360,10200346,shareholder of,24-Aug-10,
12116016,10200346,shareholder of,24-Aug-10,
12107418,10200346,shareholder of,24-Aug-10,
12126341,10200346,shareholder of,24-Aug-10,
12117752,10200346,shareholder of,24-Aug-10,
12089420,10200346,shareholder of,24-Aug-10,
12127232,10200346,shareholder of,24-Aug-10,
12100130,10200346,shareholder of,24-Aug-10,
12155145,10200346,shareholder of,24-Aug-10,
12103720,10200346,shareholder of,24-Aug-10,
12122055,10200346,shareholder of,24-Aug-10,
12108732,10200346,shareholder of,24-Aug-10,
12104516,10200346,shareholder of,24-Aug-10,
12096099,10200346,shareholder of,24-Aug-10,
12104517,10200346,shareholder of,24-Aug-10,
12104515,10200346,shareholder of,24-Aug-10,
12114141,10200346,shareholder of,24-Aug-10,
12100738,10200346,shareholder of,24-Aug-10,
12123826,10200346,shareholder of,24-Aug-10,
12202946,10200346,shareholder of,24-Aug-10,
12123828,10200346,shareholder of,24-Aug-10,
12102770,10200346,shareholder of,24-Aug-10,
12099257,10200346,shareholder of,24-Aug-10,
12112397,10200346,shareholder of,24-Aug-10,
12120023,10200346,shareholder of,24-Aug-10,
12103219,10200346,shareholder of,24-Aug-10,
12108702,10200346,shareholder of,24-Aug-10,
12113730,10200346,shareholder of,24-Aug-10,
12112216,10200346,shareholder of,24-Aug-10,
12118485,10200346,shareholder of,24-Aug-10,
12101515,10200346,shareholder of,24-Aug-10,
12110432,10200346,shareholder of,24-Aug-10,
12097495,10200346,shareholder of,24-Aug-10,
12096675,10200346,shareholder of,24-Aug-10,
12110585,10200346,shareholder of,24-Aug-10,
12128297,10200346,shareholder of,24-Aug-10,
12099174,10200346,shareholder of,24-Aug-10,
12118896,10200346,shareholder of,24-Aug-10,
12100809,10200346,shareholder of,24-Aug-10,
12097560,10200346,shareholder of,24-Aug-10,
12107344,10200346,shareholder of,24-Aug-10,
12106376,10200346,shareholder of,24-Aug-10,
12129644,10200346,shareholder of,24-Aug-10,
12095899,10200346,shareholder of,24-Aug-10,
12120662,10200346,shareholder of,24-Aug-10,
12144058,10200346,shareholder of,24-Aug-10,
12105598,10200346,shareholder of,24-Aug-10,
12116522,10200346,shareholder of,24-Aug-10,
12116788,10200346,shareholder of,24-Aug-10,
12098634,10200346,shareholder of,24-Aug-10,
12197271,10200346,shareholder of,24-Aug-10,
12102136,10200346,shareholder of,24-Aug-10,
12116871,10200346,shareholder of,24-Aug-10,
12098431,10200346,shareholder of,24-Aug-10,
12121622,10200346,shareholder of,24-Aug-10,
12106789,10200346,shareholder of,24-Aug-10,
12196977,10200346,shareholder of,24-Aug-10,
12113704,10200346,shareholder of,24-Aug-10,
12183409,10200346,shareholder of,24-Aug-10,
12123643,10200346,shareholder of,24-Aug-10,
12117376,10200346,shareholder of,24-Aug-10,
12105765,10200346,shareholder of,24-Aug-10,
12112540,10200346,shareholder of,24-Aug-10,
12098504,10200346,shareholder of,24-Aug-10,
12100148,10200346,shareholder of,24-Aug-10,
12109117,10200346,shareholder of,24-Aug-10,
12108493,10200346,shareholder of,24-Aug-10,
12117904,10200346,shareholder of,24-Aug-10,
12067062,10200346,shareholder of,24-Aug-10,
12119357,10200346,shareholder of,24-Aug-10,
12190811,10200346,shareholder of,24-Aug-10,
12098333,10200346,shareholder of,24-Aug-10,
12097631,10200346,shareholder of,24-Aug-10,
12109350,10200346,shareholder of,24-Aug-10,
12110326,10200346,shareholder of,24-Aug-10,
12110892,10200346,shareholder of,24-Aug-10,
12099043,10200346,shareholder of,24-Aug-10,
12121938,10200346,shareholder of,24-Aug-10,
12146161,10200346,shareholder of,24-Aug-10,
12061700,10200346,shareholder of,24-Aug-10,
12125393,10200346,shareholder of,24-Aug-10,
12102138,10200346,shareholder of,24-Aug-10,
12100987,10200346,shareholder of,24-Aug-10,
12117292,10200346,shareholder of,24-Aug-10,
12120325,10200346,shareholder of,24-Aug-10,
12113503,10200346,shareholder of,24-Aug-10,
12194707,10200346,shareholder of,24-Aug-10,
12122195,10200346,shareholder of,24-Aug-10,
12095749,10200346,shareholder of,24-Aug-10,
12121960,10200346,shareholder of,24-Aug-10,
12115052,10200346,shareholder of,24-Aug-10,
12122650,10200346,shareholder of,24-Aug-10,
12102486,10200346,shareholder of,24-Aug-10,
12100733,10200346,shareholder of,24-Aug-10,
12110173,10200346,shareholder of,24-Aug-10,
12099928,10200346,shareholder of,24-Aug-10,
12114772,10200346,shareholder of,24-Aug-10,
12075046,10200346,shareholder of,24-Aug-10,
12146208,10200346,shareholder of,24-Aug-10,
12066827,10200346,shareholder of,24-Aug-10,
12095269,10200346,shareholder of,24-Aug-10,
12101900,10200346,shareholder of,24-Aug-10,
12062018,10200346,shareholder of,24-Aug-10,
12098089,10200346,shareholder of,24-Aug-10,
12104522,10200346,shareholder of,24-Aug-10,
12106071,10200346,shareholder of,24-Aug-10,
12110333,10200346,shareholder of,24-Aug-10,
12116385,10200346,shareholder of,24-Aug-10,
12112816,10200346,shareholder of,24-Aug-10,
12103161,10200346,shareholder of,24-Aug-10,
12190023,10200346,shareholder of,24-Aug-10,
12060250,10200346,shareholder of,24-Aug-10,
12101745,10200346,shareholder of,24-Aug-10,
12096539,10200346,shareholder of,24-Aug-10,
12131433,10200346,shareholder of,24-Aug-10,
12202942,10200346,shareholder of,24-Aug-10,
12105820,10200346,shareholder of,24-Aug-10,
12125713,10200346,shareholder of,24-Aug-10,
12104438,10200346,shareholder of,24-Aug-10,
12129913,10200346,shareholder of,24-Aug-10,
12112217,10200346,shareholder of,24-Aug-10,
12106066,10200346,shareholder of,24-Aug-10,
12098441,10200346,shareholder of,24-Aug-10,
12095210,10200346,shareholder of,24-Aug-10,
12119347,10200346,shareholder of,24-Aug-10,
12096590,10200346,shareholder of,24-Aug-10,
12098231,10200346,shareholder of,24-Aug-10,
12110222,10200346,shareholder of,24-Aug-10,
12157829,10200346,shareholder of,24-Aug-10,
12101241,10200346,shareholder of,24-Aug-10,
12124271,10200346,shareholder of,24-Aug-10,
12175774,10200346,shareholder of,24-Aug-10,
12128649,10200346,shareholder of,24-Aug-10,
12118472,10200346,shareholder of,24-Aug-10,
12109228,10200346,shareholder of,24-Aug-10,
12105332,10200346,shareholder of,24-Aug-10,
12096623,10200346,shareholder of,24-Aug-10,
12099201,10200346,shareholder of,24-Aug-10,
12099346,10200346,shareholder of,24-Aug-10,
12128527,10200346,shareholder of,24-Aug-10,
12107111,10200346,shareholder of,24-Aug-10,
12196848,10200346,shareholder of,24-Aug-10,
12118551,10200346,shareholder of,24-Aug-10,
12099931,10200346,shareholder of,24-Aug-10,
12105772,10200346,shareholder of,24-Aug-10,
12126124,10200346,shareholder of,24-Aug-10,
12107415,10200346,shareholder of,24-Aug-10,
12118818,10200346,shareholder of,24-Aug-10,
12122750,10200346,shareholder of,24-Aug-10,
12122749,10200346,shareholder of,24-Aug-10,
12141558,10200346,shareholder of,24-Aug-10,
12143660,10200346,shareholder of,24-Aug-10,
12068865,10200346,shareholder of,24-Aug-10,
12117289,10200346,shareholder of,24-Aug-10,
12120397,10200346,shareholder of,24-Aug-10,
12105101,10200346,shareholder of,24-Aug-10,
12127028,10200346,shareholder of,24-Aug-10,
12102487,10200346,shareholder of,24-Aug-10,
12126455,10200346,shareholder of,24-Aug-10,
12122867,10200346,shareholder of,24-Aug-10,
12117968,10200346,shareholder of,24-Aug-10,
12117230,10200346,shareholder of,24-Aug-10,
12120403,10200346,shareholder of,24-Aug-10,
12127545,10200346,shareholder of,24-Aug-10,
12201210,10200346,shareholder of,24-Aug-10,
12108889,10200346,shareholder of,24-Aug-10,
12098413,10200346,shareholder of,24-Aug-10,
12147653,10200346,shareholder of,24-Aug-10,
12129242,10200346,shareholder of,24-Aug-10,
12111446,10200346,shareholder of,24-Aug-10,
12131911,10200346,shareholder of,24-Aug-10,
12125486,10200346,shareholder of,24-Aug-10,
12195922,10200346,shareholder of,24-Aug-10,
12096723,10200346,shareholder of,24-Aug-10,
12097552,10200346,shareholder of,24-Aug-10,
12061695,10200346,shareholder of,24-Aug-10,
12110423,10200346,shareholder of,24-Aug-10,
12099178,10200346,shareholder of,24-Aug-10,
12117787,10200346,shareholder of,24-Aug-10,
12137768,10200346,shareholder of,24-Aug-10,
12102137,10200346,shareholder of,24-Aug-10,
12106258,10200346,shareholder of,24-Aug-10,
12105159,10200346,shareholder of,24-Aug-10,
12102294,10200346,shareholder of,24-Aug-10,
12100708,10200346,shareholder of,24-Aug-10,
12194558,10200346,shareholder of,24-Aug-10,
12124558,10200346,shareholder of,24-Aug-10,
12061698,10200346,shareholder of,24-Aug-10,
12103081,10200346,shareholder of,24-Aug-10,
12068221,10200346,shareholder of,24-Aug-10,
12098643,10200346,shareholder of,24-Aug-10,
12100040,10200346,shareholder of,24-Aug-10,
12119641,10200346,shareholder of,24-Aug-10,
12123644,10200346,shareholder of,24-Aug-10,
12103073,10200346,shareholder of,24-Aug-10,
12124046,10200346,shareholder of,24-Aug-10,
12106259,10200346,shareholder of,24-Aug-10,
12116248,10200346,shareholder of,24-Aug-10,
12107194,10200346,shareholder of,24-Aug-10,
12099508,10200346,shareholder of,24-Aug-10,
12101959,10200346,shareholder of,24-Aug-10,
12187761,10200346,shareholder of,24-Aug-10,
12099314,10200346,shareholder of,24-Aug-10,
12095904,10200346,shareholder of,24-Aug-10,
12099824,10200346,shareholder of,24-Aug-10,
12114747,10200346,shareholder of,24-Aug-10,
12122000,10200346,shareholder of,24-Aug-10,
12196060,10200346,shareholder of,24-Aug-10,
12096621,10200346,shareholder of,24-Aug-10,
12182534,10200346,shareholder of,24-Aug-10,
12114357,10200346,shareholder of,24-Aug-10,
12111759,10200346,shareholder of,24-Aug-10,
12129522,10200346,shareholder of,24-Aug-10,
12096679,10200346,shareholder of,24-Aug-10,
12099260,10200346,shareholder of,24-Aug-10,
12100705,10200346,shareholder of,24-Aug-10,
12107578,10200346,shareholder of,24-Aug-10,
12126873,10200346,shareholder of,24-Aug-10,
12097493,10200346,shareholder of,24-Aug-10,
12140323,10200346,shareholder of,24-Aug-10,
12114465,10200346,shareholder of,24-Aug-10,
12105080,10200346,shareholder of,24-Aug-10,
12097331,10200346,shareholder of,24-Aug-10,
12096803,10200346,shareholder of,24-Aug-10,
12102032,10200346,shareholder of,24-Aug-10,
12119539,10200346,shareholder of,24-Aug-10,
12102606,10200346,shareholder of,24-Aug-10,
12116249,10200346,shareholder of,24-Aug-10,
12108888,10200346,shareholder of,24-Aug-10,
12101113,10200346,shareholder of,24-Aug-10,
12097463,10200346,shareholder of,24-Aug-10,
12130029,10200346,shareholder of,24-Aug-10,
12105513,10200346,shareholder of,24-Aug-10,
12098644,10200346,shareholder of,24-Aug-10,
12109785,10200346,shareholder of,24-Aug-10,
12115779,10200346,shareholder of,24-Aug-10,
12106788,10200346,shareholder of,24-Aug-10,
12214468,10200346,shareholder of,24-Aug-10,
12214467,10200346,shareholder of,24-Aug-10,
12124382,10200346,shareholder of,24-Aug-10,
12096785,10200346,shareholder of,24-Aug-10,
12116322,10200346,shareholder of,24-Aug-10,
12122905,10200346,shareholder of,24-Aug-10,
12120228,10200346,shareholder of,24-Aug-10,
12119179,10200346,shareholder of,24-Aug-10,
12113060,10200346,shareholder of,24-Aug-10,
12106482,10200346,shareholder of,24-Aug-10,
12099018,10200346,shareholder of,24-Aug-10,
12132534,10200346,shareholder of,24-Aug-10,
12110240,10200346,shareholder of,24-Aug-10,
12103718,10200346,shareholder of,24-Aug-10,
12108665,10200346,shareholder of,24-Aug-10,
12120625,10200346,shareholder of,24-Aug-10,
12122084,10200346,shareholder of,24-Aug-10,
12106204,10200346,shareholder of,24-Aug-10,
12106377,10200346,shareholder of,24-Aug-10,
12097205,10200346,shareholder of,24-Aug-10,
12104285,10200346,shareholder of,24-Aug-10,
12097204,10200346,shareholder of,24-Aug-10,
12076659,10200346,shareholder of,24-Aug-10,
12114636,10200346,shareholder of,24-Aug-10,
12096554,10200346,shareholder of,24-Aug-10,
12100615,10200346,shareholder of,24-Aug-10,
12110563,10200346,shareholder of,24-Aug-10,
12109721,10200346,shareholder of,24-Aug-10,
12117802,10200346,shareholder of,24-Aug-10,
12111707,10200346,shareholder of,24-Aug-10,
12109722,10200346,shareholder of,24-Aug-10,
12189922,10200346,shareholder of,24-Aug-10,
12108258,10200346,shareholder of,24-Aug-10,
12196950,10200346,shareholder of,24-Aug-10,
12098526,10200346,shareholder of,24-Aug-10,
12122865,10200346,shareholder of,24-Aug-10,
12067040,10200346,shareholder of,24-Aug-10,
12124045,10200346,shareholder of,24-Aug-10,
12116542,10200346,shareholder of,24-Aug-10,
12196634,10200346,shareholder of,24-Aug-10,
12103079,10200346,shareholder of,24-Aug-10,
12101212,10200346,shareholder of,24-Aug-10,
12127650,10200346,shareholder of,24-Aug-10,
12106268,10200346,shareholder of,24-Aug-10,
12097207,10200346,shareholder of,24-Aug-10,
12128959,10200346,shareholder of,24-Aug-10,
12099276,10200346,shareholder of,24-Aug-10,
12119100,10200346,shareholder of,24-Aug-10,
12116383,10200346,shareholder of,24-Aug-10,
12120193,10200346,shareholder of,24-Aug-10,
12097206,10200346,shareholder of,24-Aug-10,
12124760,10200346,shareholder of,24-Aug-10,
12099719,10200346,shareholder of,24-Aug-10,
12114223,10200346,shareholder of,24-Aug-10,
12098624,10200346,shareholder of,24-Aug-10,
12110658,10200346,shareholder of,24-Aug-10,
12112812,10200346,shareholder of,24-Aug-10,
12112811,10200346,shareholder of,24-Aug-10,
12074154,10200346,shareholder of,24-Aug-10,
12113059,10200346,shareholder of,24-Aug-10,
12113653,10200346,shareholder of,24-Aug-10,
12121947,10200346,shareholder of,24-Aug-10,
12120644,10200346,shareholder of,24-Aug-10,
12197264,10200346,shareholder of,24-Aug-10,
12195633,10200346,shareholder of,24-Aug-10,
12122288,10200346,shareholder of,24-Aug-10,
12113585,10200346,shareholder of,24-Aug-10,
12126607,10200346,shareholder of,24-Aug-10,
12182645,10200346,shareholder of,24-Aug-10,
12096454,10200346,shareholder of,24-Aug-10,
12098021,10200346,shareholder of,24-Aug-10,
12112809,10200346,shareholder of,24-Aug-10,
12195441,10200346,shareholder of,24-Aug-10,
12118513,10200346,shareholder of,24-Aug-10,
12103220,10200346,shareholder of,24-Aug-10,
12130352,10200346,shareholder of,24-Aug-10,
12197473,10200346,shareholder of,24-Aug-10,
12094474,10200346,shareholder of,24-Aug-10,
12094475,10200346,shareholder of,24-Aug-10,
12121427,10200346,shareholder of,24-Aug-10,
12096661,10200346,shareholder of,24-Aug-10,
12196701,10200346,shareholder of,24-Aug-10,
12123500,10200346,shareholder of,24-Aug-10,
12110239,10200346,shareholder of,24-Aug-10,
12097564,10200346,shareholder of,24-Aug-10,
12098271,10200346,shareholder of,24-Aug-10,
12097563,10200346,shareholder of,24-Aug-10,
12099929,10200346,shareholder of,24-Aug-10,
12155034,10200346,shareholder of,24-Aug-10,
12110153,10200346,shareholder of,24-Aug-10,
12109846,10200346,shareholder of,24-Aug-10,
12116577,10200346,shareholder of,24-Aug-10,
12129445,10200346,shareholder of,24-Aug-10,
12125264,10200346,shareholder of,24-Aug-10,
12123614,10200346,shareholder of,24-Aug-10,
12121847,10200346,shareholder of,24-Aug-10,
12128459,10200346,shareholder of,24-Aug-10,
12105597,10200346,shareholder of,24-Aug-10,
12107109,10200346,shareholder of,24-Aug-10,
12111078,10200346,shareholder of,24-Aug-10,
12108390,10200346,shareholder of,24-Aug-10,
12195624,10200346,shareholder of,24-Aug-10,
12097510,10200346,shareholder of,24-Aug-10,
12103588,10200346,shareholder of,24-Aug-10,
12101161,10200346,shareholder of,24-Aug-10,
12097199,10200346,shareholder of,24-Aug-10,
12096232,10200346,shareholder of,24-Aug-10,
12090777,10200346,shareholder of,24-Aug-10,
12096231,10200346,shareholder of,24-Aug-10,
12096538,10200346,shareholder of,24-Aug-10,
12115540,10200346,shareholder of,24-Aug-10,
