node_id,name,original_name,former_name,jurisdiction_description,address,incorporation_date,inactivation_date,struck_off_date,status,service_provider,countries
10170529,CRALEFORD GROUP INC.,CRALEFORD GROUP INC.,,Panama,SANTOS & COMPANY; P.A. MAURO CERQUERIA SANTOS 25 S.E 2ND AVENUE  SUITE 1235 MIAMI; FL 33131,9-Apr-15,,,Active,Mossack Fonseca,United States
10170533,KAISER ATLAS TRANSFER TRADING CO. (K.A.T.T.) INC.,KAISER ATLAS TRANSFER TRADING CO. (K.A.T.T.) INC.,,Bahamas,"M & A INVESTMENT BANKING 230 PARK AVENUE SUITE 1000, NEW YORK NEW YORK 10017-9998 UNITED STATES OF AMERICA",5-Jul-93,4-Jan-97,31-Dec-96,Defaulted,Mossack Fonseca,United States
10170552,A.H.M. INTERNATIONAL INC.,A.H.M. INTERNATIONAL INC.,,Panama,ABED & SAVAGE 1101 SEVENTEENTH STREET N.W.; SUITE 405 WASHINGTON; D.C. 20036 U.S.A.,30-Oct-79,27-Mar-97,30-Jan-81,Defaulted,Mossack Fonseca,United States
10170593,CROWN MORTGAGE CO. INC.,CROWN MORTGAGE CO. INC.,,Panama,"PATRIA INC. P.O. BOX 143546 CORAL GABLES, FLORIDA 33134 U. S. A.",22-Jan-87,9-Mar-90,22-Apr-88,Trash company,Mossack Fonseca,United States
10170679,WILTON DEVELOPMENTS LIMITED,WILTON DEVELOPMENTS LIMITED,,Bahamas,"ESQUEA & VALENZUELA 1500 BROADWAY NEW YORK, NEW YORK 10036 UNITED STATES OF AMERICA",2-Jan-91,5-Apr-94,31-Dec-92,Trash company,Mossack Fonseca,United States
10170720,INTEGRATED INVESTMENTS LIMITED,INTEGRATED INVESTMENTS LIMITED,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,30-Nov-90,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10170721,SMOKESTONE HOLDINGS LIMITED,SMOKESTONE HOLDINGS LIMITED,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,1-Dec-93,3-Dec-96,31-Dec-96,Defaulted,Mossack Fonseca,United States
10170725,HOLLYDALE PROPERTIES LIMITED,HOLLYDALE PROPERTIES LIMITED,,Bahamas,HAYNES AND BOONE LLP 2323 VICTORY AVENUE SUITE 700; DALLAS; TEXAS 75219 U. S. A.,14-Feb-94,,,Active,Mossack Fonseca,United States
10170734,SYNMORT INVESTMENTS S.A.,SYNMORT INVESTMENTS S.A.,,Bahamas,"INTERNATIONAL CORPORATE SERVICES, INC. P.O. BOX 48379 LOS ANGELES CALIFORNIA 90048 UNITED STATES OF AMERICA",16-Apr-91,30-May-95,31-Dec-92,Trash company,Mossack Fonseca,United States
10170738,EQUIPE IDEE CO. LTD.,EQUIPE IDEE CO. LTD.,,Bahamas,INTERNATIONAL ASSET STRATEGIES; INC. 10 PARADISE DRIVE LACONIA; NEW HAMPSHIRE 03246 U. S. A.,7-Apr-95,4-Jan-97,31-Dec-96,Bad debt account,Mossack Fonseca,United States
10170749,CHIMISA INTERNATIONAL CORP.,CHIMISA INTERNATIONAL CORP.,,Panama,PANELL LAW FIRM; LLC DORAL CORPORATE CENTER I; SUITE 425 8750 N. W. 36TH STREET DORAL; FL 33178 USA,8-Jul-13,,,Active,Mossack Fonseca,United States
10170755,VERDI PROPERTIES INC.,VERDI PROPERTIES INC.,,Panama,MR. DAVID G. O'LEARY COURTHOUSE CENTER; SUITE 1730 175 N.W. FIRST AVENUE MIAMI; FLORIDA 33128-1817 U. S. A.,1-Jul-86,30-Nov-90,1-Oct-87,Trash company,Mossack Fonseca,United States
10170794,STONEXT ADVANCED GROUP LIMITED,STONEXT ADVANCED GROUP LIMITED,,British Virgin Islands,"BAKER TILLY ISLE OF MAN FIDUCIARIES LIMITED P.O. BOX 95 2A LORD STREET, DOUGLAS ISLE OF MAN IM99 1HP BRITISH ISLES",24-Nov-00,,,Active,Mossack Fonseca,Isle of Man
10170846,"Paradise Palms, Ltd.","Paradise Palms, Ltd.",,British Virgin Islands,"BARBOSA LEGAL 407 LINCOLN ROAD PH-NE  MIAMI BEACH, FL 33139 UNITED STATES",26-Jul-13,,,Active,Mossack Fonseca,United States
10170873,ClaraMig Real Estate Holdings Corporation,ClaraMig Real Estate Holdings Corporation,,British Virgin Islands,"BARBOSA LEGAL 407 LINCOLN ROAD PH-NE  MIAMI BEACH, FL 33139 UNITED STATES",16-May-12,,,Active,Mossack Fonseca,United States
10170931,CHIMISA FOUNDATION,CHIMISA FOUNDATION,,Panama,PANELL LAW FIRM; LLC DORAL CORPORATE CENTER I; SUITE 425 8750 N. W. 36TH STREET DORAL; FL 33178 USA,9-Jul-13,,,Active,Mossack Fonseca,United States
10170968,"CAK INVESTMENTS GROUP, LTD.","CAK INVESTMENTS GROUP, LTD.",,British Virgin Islands,"BARBOSA LEGAL 407 LINCOLN ROAD PH-NE  MIAMI BEACH, FL 33139 UNITED STATES",1-Jul-14,,,Active,Mossack Fonseca,United States
10171009,WHISTLE ASSOCIATES LTD.,WHISTLE ASSOCIATES LTD.,,Bahamas,MR. LEON B. LIPKIN TWO GRAND CENTRAL TOWER 140 EAST; 45TH STREET NEW YORK; NEW YORK 10017 UNITED STATES OF AMERICA,27-Apr-95,5-Jan-99,31-Dec-98,Defaulted,Mossack Fonseca,United States
10171024,"IN-BOND CONTRACT MANUFACTURING, INC.","IN-BOND CONTRACT MANUFACTURING, INC.",,Bahamas,FAR EAST/NORTH AMERICA MANUFACTURING (FENA) LTD. C/O JULIO CHIU 2905-A  ROSA AVENUE EL PASO; TEXAS 79905 U.  S.  A. **S.I.**  ''ATTORNEY WORK PRODUCT; PRIVILEGED AND CONFIDENTIAL'',16-Dec-92,12-Jan-94,31-Dec-93,Defaulted,Mossack Fonseca,United States
10171076,LIFE CRYSTAL INTERNATIONAL INC.,LIFE CRYSTAL INTERNATIONAL INC.,,Bahamas,"MR. MARSHALL I. YAKER P.O. BOX 3707 1212 MONTANA AVENUE EL PASO, TEXAS 79923 U. S. A.",17-Mar-93,5-Jan-95,31-Dec-94,Bad debt account,Mossack Fonseca,United States
10171078,ORLY INTERNATIONAL HOLDINGS LTD.,ORLY INTERNATIONAL HOLDINGS LTD.,,British Virgin Islands,"CREDIT SUISSE FIRST BOSTON LLC MELLON FINANCIAL CENTER 1111 BRICKELL AVENUE-SUITE 1400 MIAMI, FLORIDA  33131",31-Aug-12,,,Active,Mossack Fonseca,Switzerland
10171102,ROSSEN INCORPORATED,ROSSEN INCORPORATED,,Bahamas,"MR. CARLOS LOZANO P.O. BOX 923  HIDALGO , TX 78557; U.S.A. *S.I.*",31-May-95,7-Feb-97,31-Dec-96,Changed agent,Mossack Fonseca,United States
10171118,WORLD PRESS GROUP S.A.,WORLD PRESS GROUP S.A.,,Panama,PANELL LAW FIRM; LLC DORAL CORPORATE CENTER I; SUITE 425 8750 N. W. 36TH STREET DORAL; FL 33178 USA,29-Jul-14,,,Active,Mossack Fonseca,United States
10171138,EASTBORO INTERNATIONAL INVESTMENT LTD.,EASTBORO INTERNATIONAL INVESTMENT LTD.,,Bahamas,"WILLIAMS INTERNATIONAL GROUP, LTD. P.O. BOX 420271 DALLAS TEXAS 75342-0271 U. S. A.",21-Oct-93,18-Jun-96,31-Dec-94,Dissolved,Mossack Fonseca,United States
10171171,YARMOUTH ASSOCIATES INC.,YARMOUTH ASSOCIATES INC.,,Panama,"PATRIA INC. P.O. BOX 143546 CORAL GABLES, FLORIDA 33134 U. S. A.",18-Aug-86,9-Mar-90,18-Nov-87,Trash company,Mossack Fonseca,United States
10171179,K2 Global Supplier Inc.,K2 Global Supplier Inc.,,Panama,K2 Global Supplier Inc. 777 BRICKELL AVENUE SUITE 630 MIAMI FLORIDA 33131 USA,18-Jan-13,29-Apr-15,15-Jul-15,Dissolved,Mossack Fonseca,United States
10171185,ABE CORP.,ABE CORP.,,Panama,CGIS SECURITIES; LLC 990 BISCAYNE BOULEVARD SUITE O-901 MIAMI; FL 33132 USA,17-Apr-15,,,Active,Mossack Fonseca,United States
10171210,FOXTROT ENTERPRISES LTD.,FOXTROT ENTERPRISES LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,6-Mar-95,7-Jul-99,31-Dec-99,Defaulted,Mossack Fonseca,United States
10171219,"BOREAL ASSET MANAGEMENT, LTD.","BOREAL ASSET MANAGEMENT, LTD.",,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,9-May-95,21-Jun-02,31-Dec-01,Defaulted,Mossack Fonseca,United States
10171225,BLIVIC CORP.,BLIVIC CORP.,,Panama,MARIANNE LIEROW DUNDORF SAN RAFAEL DE ESCAZÚ CONDOMINIO VALLE ARRIBA SAN JOSÉ COSTA RICA,14-May-15,,,Active,Mossack Fonseca,Costa Rica
10171257,IMEX VENEZOLANA HOLDINGS CORP.,IMEX VENEZOLANA HOLDINGS CORP.,,Panama,QPRODUCTS; LLC 715 PINELLAS CALLE; CLEARWATER; FLORIDA 33756; EE.UU. FLORIDA[USA] USA,29-May-15,,,Active,Mossack Fonseca,United States
10171280,PROPERTY & EQUITY CORP.,PROPERTY & EQUITY CORP.,,Panama,HSBC PRIVATE BANK 1441 BRICKELL AVENUE; 17TH FLOOR MIAMI; FLORIDA 33131   U.S.A.,16-Nov-06,,,Active,Mossack Fonseca,United States
10171305,American Capital Group Inc.,American Capital Group Inc.,,Panama,"ESTUDIO JURIDICO VIVANCO Y VIVANCO AV AMAZONAS 4600 Y GASPAR DE VILLAROEL PISO 10, EDIFICIO EXPROCOM QUITO ECUADOR",12-Sep-14,,,Active,Mossack Fonseca,Ecuador
10171328,GRANBAY TRADING & COMPANY CORP.,GRANBAY TRADING & COMPANY CORP.,,Panama,"SANTANDER PRIVATE BANKING 45 EAST 53RD STREET, NY 10022 NEW YORK USA",6-Feb-13,,,Active,Mossack Fonseca,United States
10171337,ARAMIS INVESTMENT CORPORATION,ARAMIS INVESTMENT CORPORATION,,Bahamas,MOSSACK FONSECA & CO. (PERU) CORP. SAFFREY SQUARE SUITE 205; BANK LANE P. O. BOX N-8188 NASSAU; BAHAMAS **S.I.**,6-Feb-95,6-Jan-04,31-Dec-03,Defaulted,Mossack Fonseca,Bahamas
10171352,CHILDSEN CAPITAL S.A.,CHILDSEN CAPITAL S.A.,,Panama,UBS AG - UBS FINANCIAL SERVICES INC. 787; SEVENTH AVENUE; 15TH FLOOR NEW YORK 10019; NEW YORK USA,3-Jan-14,,,Active,Mossack Fonseca,United States
10171390,ROYAL FINANCIAL SERVICES INC.,ROYAL FINANCIAL SERVICES INC.,,Panama,"PATRIA INC. P.O. BOX 143546 CORAL GABLES, FLORIDA 33134 U. S. A.",27-Jan-87,9-Mar-90,27-Apr-88,Trash company,Mossack Fonseca,United States
10171423,STALLION HOLDINGS LTD.,STALLION HOLDINGS LTD.,,Bahamas,"MRS. VICTORIA J. ELLIOT 132 SANDS POINT DRIVE TIERRA VERDE, FL 33715 U.S.A",28-Apr-94,9-Apr-12,31-Dec-12,Defaulted,Mossack Fonseca,United States
10171451,Bliss Beverage S.A.,Bliss Beverage S.A.,,Panama,"BLISS BEVERAGES   8770 SW 136 TER.  MIAMI, FL. UNITED STATES OF AMERICA",1-Dec-15,,,Active,Mossack Fonseca,United States
10171460,VANNY BUSINESS TEAM S.A.,VANNY BUSINESS TEAM S.A.,,Panama,"CITIGROUP PRIVATE BANK 201 SOUTH BISCAYNE BOULEVARD SUITE 3300 MIAMI, FLORIDA    33131 U.S.A.",20-Dec-13,,,Active,Mossack Fonseca,United States
10171566,NATAL ENTERPRISES INC.,NATAL ENTERPRISES INC.,,Panama,MR. JORGE BASILE 420 LEXINGTON AVE.; OFFICE 1624 NEW YORK; NY 10017 U. S. A.,18-Aug-86,5-May-92,18-Nov-87,Defaulted,Mossack Fonseca,United States
10171572,LANDMAN HOLDING S.A.,LANDMAN HOLDING S.A.,,Panama,"GRUPO SANTANDER BANCA PRIVADA 1401 BRICKELL AVENUE-SUITE 1500 MIAMI, FLORIDA  33131  U.S.A.",8-Jul-08,,,Active,Mossack Fonseca,United States
10171707,ALFA MANAGEMENT FUND INC.,ALFA MANAGEMENT FUND INC.,,Bahamas,"M & A INVESTMENT BANKING 230 PARK AVENUE SUITE 1000, NEW YORK NEW YORK 10017-9998 UNITED STATES OF AMERICA",21-Sep-94,4-Jan-97,31-Dec-96,Defaulted,Mossack Fonseca,United States
10171627,INTERSCAPE ENTERPRISES S.A.,INTERSCAPE ENTERPRISES S.A.,,Panama,OSCAR RIVERA SIEGFRIED; RIVERA; LERNER; DE LA TORRE & SOBEL; P.A. 201 ALHAMBRA CIRCLE - SUITE 1102 CORAL GABLES; FLORIDA  33134,22-Nov-13,,,Active,Mossack Fonseca,United States
10171635,FOXWOOD VALLEY S.A.,FOXWOOD VALLEY S.A.,,Panama,OSCAR RIVERA SIEGFRIED; RIVERA; LERNER; DE LA TORRE & SOBEL; P.A. 201 ALHAMBRA CIRCLE - SUITE 1102 CORAL GABLES; FLORIDA  33134,18-Nov-13,,,Active,Mossack Fonseca,United States
10171747,CREATIVE CONCEPT COORDINATORS INC.,CREATIVE CONCEPT COORDINATORS INC.,,Panama,"PATRIA INC. P.O. BOX 143546 CORAL GABLES, FLORIDA 33134 U. S. A.",18-Sep-86,9-Mar-90,18-Dec-87,Trash company,Mossack Fonseca,United States
10171767,LLOYD DE VERE CONSULTANCY LIMITED,LLOYD DE VERE CONSULTANCY LIMITED,,Bahamas,INTERTRUST INTERNATIONAL MANAGEMENT LIMITED  P.O. BOX 119 MARTELLO COURT; ADMIRAL PARK; ST. PETER PORT; GUERNSEY GY1 3HB CHANNEL ISLANDS,18-May-92,,,Active,Mossack Fonseca,Guernsey
10171796,SUNFLOWER INVESTMENTS LTD.,SUNFLOWER INVESTMENTS LTD.,,Bahamas,FOWLER; WHITE; BURNETT P.A. ESPIRITO SANTO PLAZA 1395 BRICKELL AVENUE; 14TH FLOOR MIAMI; FLORIDA 33131-3302 U.S.A. *S.I.*,15-Apr-96,23-Oct-02,31-Dec-03,Defaulted,Mossack Fonseca,United States
10171870,ELFORT COMPANY INC.,ELFORT COMPANY INC.,,Panama,D'ORLEANS; BOURBON & ASSOCIATES CORP. MIAMI; FLORIDA,20-Nov-15,,,Active,Mossack Fonseca,United States
10171959,MARCORA COMPANY INC.,MARCORA COMPANY INC.,,Panama,ALVARO JAIRO HINCAPIE VELEZ CALLE 20 A SUR # 22 A 197 INTERIOR 602 MEDELLIN- COLOMBIA,11-Nov-15,,,Active,Mossack Fonseca,Colombia
10171960,Las Nieves Investments S.A.,Las Nieves Investments S.A.,,Panama,RAÚL CORREA CANON'S COURT  22 VICTORIA STREET  HAMILTON HM-EX HAMILTON BERMUDA,16-Oct-14,,,Active,Mossack Fonseca,Bermuda
10171988,Ravelo Group Corp.,Ravelo Group Corp.,,Panama,PANELL LAW FIRM; LLC DORAL CORPORATE CENTER I; SUITE 425 8750 N. W. 36TH STREET DORAL; FL 33178 USA,12-Jul-13,,,Active,Mossack Fonseca,United States
10172157,"VENTURES INTERNATIONAL, INC.","VENTURES INTERNATIONAL, INC.",,Bahamas,"LAW OFFICES OF BRAD LEE AXELROD 3461 TILDEN AVENUE LOS ANGELES, CALIFORNIA 90034-6003 UNITED STATES OF AMERICA",23-Jul-91,4-Jan-96,31-Dec-95,Bad debt account,Mossack Fonseca,United States
10172194,KOYAJ Corp.,KOYAJ Corp.,,Panama,CGIS SECURITIES; LLC 990 BISCAYNE BOULEVARD SUITE O-901 MIAMI; FL 33132 USA,7-Sep-15,,,Active,Mossack Fonseca,United States
10172296,UNION GREAT LTD.,UNION GREAT LTD.,,Bahamas,"M & A INVESTMENT BANKING 230 PARK AVENUE SUITE 1000, NEW YORK NEW YORK 10017-9998 UNITED STATES OF AMERICA",4-Jan-94,4-Jan-97,31-Dec-96,Defaulted,Mossack Fonseca,United States
10172334,"VERTICE ASSET MANAGEMENT, LTD.","VERTICE ASSET MANAGEMENT, LTD.",,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,20-Mar-95,4-Jan-97,31-Dec-96,Defaulted,Mossack Fonseca,United States
10172349,MEDIA TECH INC.,MEDIA TECH INC.,,Bahamas,"M & A INVESTMENT BANKING 230 PARK AVENUE SUITE 1000, NEW YORK NEW YORK 10017-9998 UNITED STATES OF AMERICA",11-Jan-94,4-Jan-97,31-Dec-96,Defaulted,Mossack Fonseca,United States
10172406,DARCINA COMPANY S.A.,DARCINA COMPANY S.A.,,Panama,CYG INTEGRAL S.A.S CALLE 21 SUR NO 42 B 30 INT 1003 REFUGIOS DE LA FRONTERA MEDELLIN COLOMBIA,27-May-13,,,Active,Mossack Fonseca,Colombia
10172513,WOSA FOUNDATION,WOSA FOUNDATION,,Panama,"SARITA ISABLE NUÑEZ BERNAL 2776 CLARA SMITH PL SAN JOSE, CA 95135 UNITED STATES OF AMERICA",20-Dec-13,,,Active,Mossack Fonseca,United States
10172514,ISMA Internacional Foundation,ISMA Internacional Foundation,,Panama,"SARITA ISABLE NUÑEZ BERNAL 2776 CLARA SMITH PL SAN JOSE, CA 95135 UNITED STATES OF AMERICA",19-Dec-13,,,Active,Mossack Fonseca,United States
10172523,HMS PRIVATE FOUNDATION,HMS PRIVATE FOUNDATION,,Panama,"INTERCORP INTERNATIONAL GROUP 150 SE 2ND AVE SUITE 808 MIAMI 33131, FLORIDA[USA] USA",13-Sep-13,,,Active,Mossack Fonseca,United States
10172540,"PCH GROUP, LTD.","PCH GROUP, LTD.",,Bahamas,"INTERNATIONAL CORPORATE SERVICES, INC. P.O. BOX 48379 LOS ANGELES CALIFORNIA 90048 UNITED STATES OF AMERICA",9-Jul-91,30-May-95,31-Dec-92,Trash company,Mossack Fonseca,United States
10172541,"CORE ENTERPRISES, LTD.","CORE ENTERPRISES, LTD.",,Bahamas,"INTERNATIONAL CORPORATE SERVICES, INC. P.O. BOX 48379 LOS ANGELES CALIFORNIA 90048 UNITED STATES OF AMERICA",26-Jul-91,30-May-95,31-Dec-92,Trash company,Mossack Fonseca,United States
10172595,EMPRESAS CHARBIT S.A.,EMPRESAS CHARBIT S.A.,,Panama,"RICHARD CHARBIT P.O. BOX 1480 NEW YORK, NEW YORK   10021",30-Jan-14,7-Jul-14,15-Jul-16,Resigned as agent,Mossack Fonseca,United States
10172603,BRILIANCE LIMITED INC.,BRILIANCE LIMITED INC.,,Panama,CGIS SECURITIES; LLC 990 BISCAYNE BOULEVARD SUITE O-901 MIAMI; FL 33132 USA,3-Oct-12,,,Active,Mossack Fonseca,United States
10172628,"Panadorph, S.A.","Panadorph, S.A.",,Panama,"RICHARD CHARBIT P.O. BOX 1480 NEW YORK, NEW YORK   10021",17-Dec-10,4-Mar-15,15-Jan-17,Resigned as agent,Mossack Fonseca,United States
10172696,MANJUN TRADING LTD.,MANJUN TRADING LTD.,,Bahamas,INSTANT COMPANIES LIMITED 12/F; VIP COMMERCIAL CENTRE 116-120 CANTON ROAD TSIM SHA TSUI KOWLOON; HONG KONG *S.I.*,4-Jan-94,6-Jan-04,31-Dec-03,Defaulted,Mossack Fonseca,Hong Kong
10172740,MILLFIELD HOLDINGS INC.,MILLFIELD HOLDINGS INC.,,Panama,D'ORLEANS; BOURBON & ASSOCIATES CORP. MIAMI; FLORIDA,3-Jul-15,,,Active,Mossack Fonseca,United States
10172744,VANTAGE HOLDINGS S.A.,VANTAGE HOLDINGS S.A.,,Panama,MR. CLAUDIO COLACCHIA  3214 N.E.; 2ND AVENUE MIAMI; FLORIDA 33137 U. S. A.,21-Sep-79,7-Nov-86,21-Dec-80,Inactivated,Mossack Fonseca,United States
10172767,CASA FORTUNA S.A.,CASA FORTUNA S.A.,,Panama,"KPMG PEAT MARWICK P.O. BOX 4545 700 LOUISIANA HOUSTON, TX 77210-4545 U. S. A.",26-Nov-86,12-Nov-91,26-Feb-88,Defaulted,Mossack Fonseca,United States
10172856,"Oil, Gas & Energy Services Corp.","Oil, Gas & Energy Services Corp.",,Panama,"LUIS RENE ADAME ENCISO  690 SW 1ST COURT  UNIT 1007 MIAMI, FL 33130",12-Dec-14,,,Active,Mossack Fonseca,United States
10172912,HEFLIN GROUP CORP.,HEFLIN GROUP CORP.,,Panama,"CITIGROUP PRIVATE BANK 201 SOUTH BISCAYNE BOULEVARD SUITE 3300 MIAMI, FLORIDA    33131 U.S.A.",14-Nov-14,,,Active,Mossack Fonseca,United States
10172985,RITSON ENTERPRISES INC.,RITSON ENTERPRISES INC.,,Panama,"C/O MERRILL LYNCH ATTN: ALBERTO DE SOLO 8840 S.W. 136TH STREET MIAMI, FLORIDA   33176 U.S.A.",6-Jun-13,,,Active,Mossack Fonseca,United States
10173020,QUINESSENCE INC.,QUINESSENCE INC.,,Panama,SOUTHWEST MOUNTAIN ENTERPRISES; INC. P.O. BOX 2802 LAKEVIEW LODGE; RT. 2 LAKESIDE; ARIZONA 85929 U. S. A.,10-Feb-87,5-Aug-88,10-May-88,Defaulted,Mossack Fonseca,United States
10173233,PROTEGE SOFTWARE HOLDINGS) LIMITED,PROTEGE SOFTWARE (HOLDINGS) LIMITED-EX-ASHTON GATE INVEST.,ASHTON GATE INVEST.,Bahamas,RICHMOND FIDUCIARY GROUP LIMITED RICHMOND HOUSE P.O. BOX 374 ST. JULIAN'S AVENUE ST. PETER PORT GUERNSEY  GY1 3YS **S.I.**,28-Nov-95,4-Jan-11,31-Dec-10,Defaulted,Mossack Fonseca,Guernsey
10173247,"SWAP ASSET MANAGEMENT, LTD.","SWAP ASSET MANAGEMENT, LTD.",,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,3-Oct-95,7-Jun-00,31-Dec-00,Defaulted,Mossack Fonseca,United States
10173259,BRENTWOOD PROPERTIES LIMITED,BRENTWOOD PROPERTIES LIMITED,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,2-Jan-96,23-Jul-98,31-Dec-98,Defaulted,Mossack Fonseca,United States
10173276,OBELISK GLOBAL S.A.,OBELISK GLOBAL S.A.,,Panama,"CITIGROUP PRIVATE BANK 201 SOUTH BISCAYNE BOULEVARD SUITE 3300 MIAMI, FLORIDA    33131 U.S.A.",4-Aug-15,,,Active,Mossack Fonseca,United States
10173422,PRIMUS OVERSEAS LIMITED,PRIMUS OVERSEAS LIMITED,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,27-Oct-95,,31-Dec-99,Defaulted,Mossack Fonseca,United States
10173428,KELFIELD SERVICES S.A.,KELFIELD SERVICES S.A.,,Panama,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,12-Aug-13,,,Active,Mossack Fonseca,Bahamas
10173513,TABB INVESTMENTS LTD.,TABB INVESTMENTS LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,26-Jul-94,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10173556,M & A INVESTMENT FUND LTD.,M & A INVESTMENT FUND LTD.,,Bahamas,MR. LEON B. LIPKIN TWO GRAND CENTRAL TOWER 140 EAST; 45TH STREET NEW YORK; NEW YORK 10017 UNITED STATES OF AMERICA,16-Nov-95,4-Jan-97,31-Dec-96,Defaulted,Mossack Fonseca,United States
10173564,CDR PANAMA FOUNDATION,CDR PANAMA FOUNDATION,,Panama,"ROSEN ASSOCIATES  GRAND BAY TOWER 2665 SOUTH BAYSHORE DRIVE SUITE 701 MIAMI, FLORIDA 33133",29-Oct-09,14-Mar-12,15-Jan-14,Defaulted,Mossack Fonseca,United States
10173565,RHODOS ASSETS S.A.,RHODOS ASSETS S.A.,,Panama,"RICHARD CHARBIT P.O. BOX 1480 NEW YORK, NEW YORK   10021",3-Jan-13,4-Mar-15,15-Jul-16,Resigned as agent,Mossack Fonseca,United States
10173567,NATECON PROPERTY INC.,NATECON PROPERTY INC.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,2-Jan-97,4-Jan-00,31-Dec-99,Defaulted,Mossack Fonseca,United States
10173717,COLVIN INC.,COLVIN INC.,,Bahamas,COLVIN INC. C/O  BRAGINSKAYA IRYNA 40764; AUGUSTA PEKARDA WEG 17-19; APT. 116 LANGENFELD (REINLAND)  NORDRHEIN-WESTFALEN; GERMANY,7-Aug-96,3-Jan-13,31-Dec-12,Defaulted,Mossack Fonseca,Germany
10173767,EWSLET TRADING CORPORATION,EWSLET TRADING CORPORATION,,Panama,1541 BRICKELL AVE  1806  MIAMI FL 33129,26-Nov-84,,,Active,Mossack Fonseca,United States
10173896,SHANDONG LTD.,SHANDONG LTD.,,Bahamas,FAR EAST/NORTH AMERICA MANUFACTURING (FENA) LTD. C/O JULIO CHIU 2905-A  ROSA AVENUE EL PASO; TEXAS 79905 U.  S.  A. **S.I.**  ''ATTORNEY WORK PRODUCT; PRIVILEGED AND CONFIDENTIAL'',16-Dec-92,12-Jan-94,31-Dec-93,Defaulted,Mossack Fonseca,United States
10173978,FAIRCHILD HOLDINGS CORPORATION,FAIRCHILD HOLDINGS CORPORATION,,Bahamas,HUNTON & WILLIAMS 1111 BRICKELL AVE.; SUITE 2500 MIAMI; FL 33131 USA ATTENTION:  MR. RICHARD RAZOOK,21-Aug-95,15-Oct-01,31-Dec-02,Inactivated,Mossack Fonseca,United States
10173981,BLETCHLEY PROPERTY HOLDINGS LTD.,BLETCHLEY PROPERTY HOLDINGS LTD.,,Bahamas,STEADFAST CORPORATE SERVICES 19A TOWN RANGE P.O. BOX 872GIBRALTAR GIBRALTAR GIBRALTAR,20-Aug-96,,,Active,Mossack Fonseca,Gibraltar
10174087,HOLDEN WOODS INDUSTRIES LIMITED,HOLDEN WOODS INDUSTRIES LIMITED,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,15-May-97,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10174134,ALFA INVESTMENTS HEDGE FUND INC.,ALFA INVESTMENTS HEDGE FUND INC.,,Bahamas,"M & A INVESTMENT BANKING 230 PARK AVENUE SUITE 1000, NEW YORK NEW YORK 10017-9998 UNITED STATES OF AMERICA",21-Sep-94,4-Jan-97,31-Dec-96,Defaulted,Mossack Fonseca,United States
10174143,LINTORN TRADING INC.,LINTORN TRADING INC.,,Bahamas,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,2-Jan-98,3-Sep-99,31-Dec-99,Bad debt account,Mossack Fonseca,United States
10174145,CEF Family Advisors Inc.,CEF Family Advisors Inc.,,Panama,"CEF Family Advisors Inc. 520 S. 7TH STREET  SUITE C LAS VEGAS, NV 89101 U.  S.  A.",24-Jul-15,,,Active,Mossack Fonseca,United States
10174149,METRA INVESTMENTS LIMITED,METRA INVESTMENTS LIMITED,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,23-Jan-97,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
